Customer ID,State,Location Code,Gender,Marital Status,Education,Employment Status,Income (USD)
WP62115,Washington,Urban,1,Divorced,College,Employed,"$53,484.00 "
WI52672,California,Rural,1,Married,High School or Below,Employed,"$94,153.00 "
WZ45103,California,Suburban,1,Married,Bachelor,Unemployed,NILL
LD95617,California,Suburban,0,Divorced,Bachelor,Unemployed,NILL
PX86841,Arizona,Suburban,1,Married,College,Employed,"$72,608.00 "
DP77737,Oregon,Suburban,1,Married,High School or Below,Medical Leave,"$28,513.00 "
MT58123,California,Suburban,0,Married,College,Employed,"$28,432.00 "
UL87052,Arizona,Suburban,1,Single,Bachelor,Unemployed,NILL
SM36624,Arizona,Suburban,0,Single,High School or Below,Unemployed,NILL
UN38117,California,Urban,1,Married,College,Unemployed,NILL
NT15165,California,Urban,1,Married,Bachelor,Employed,"$43,324.00 "
NT77164,Arizona,Rural,0,Married,Doctor,Medical Leave,"$16,686.00 "
OR78439,Arizona,Urban,0,Married,College,Employed,"$62,464.00 "
No19664,California,Suburban,1,Married,High School or Below,Employed,"$26,409.00 "
VH62312,Nevada,Suburban,0,Single,College,Employed,"$56,342.00 "
YH60476,Oregon,Suburban,0,Single,High School or Below,Employed,"$51,066.00 "
VC54081,Oregon,Rural,1,Married,College,Unemployed,NILL
PY10605,Arizona,Suburban,0,Single,Bachelor,Unemployed,NILL
KA29693,California,Suburban,0,Married,College,Medical Leave,"$16,266.00 "
IK82336,Oregon,Suburban,1,Married,College,Employed,"$39,018.00 "
UI36597,Oregon,Suburban,0,Married,Bachelor,Employed,"$50,719.00 "
AH84063,Oregon,Rural,1,Married,College,Employed,"$89,642.00 "
WQ18638,Oregon,Suburban,0,Married,High School or Below,Employed,"$23,105.00 "
AC24378,Arizona,Urban,1,Married,High School or Below,Employed,"$48,552.00 "
EL42453,Washington,Suburban,0,Married,Bachelor,Employed,"$41,372.00 "
KE41602,Arizona,Suburban,0,Married,High School or Below,Employed,"$76,516.00 "
QW31435,Oregon,Urban,0,Married,High School or Below,Unemployed,NILL
IZ88103,California,Rural,1,Married,Bachelor,Employed,"$79,421.00 "
SX51350,California,Suburban,0,Single,College,Unemployed,NILL
QA32784,Oregon,Suburban,0,Married,Bachelor,Disabled,"$21,497.00 "
AY55759,California,Suburban,1,Married,High School or Below,Employed,"$92,766.00 "
UP71482,Arizona,Suburban,0,Married,High School or Below,Unemployed,NILL
SZ75668,Oregon,Urban,0,Married,College,Employed,"$44,186.00 "
FS56709,California,Urban,0,Married,Doctor,Employed,"$44,084.00 "
NK53902,Oregon,Suburban,0,Married,High School or Below,Employed,"$23,235.00 "
ER52041,California,Suburban,0,Single,College,Unemployed,NILL
LO48126,Oregon,Suburban,1,Married,High School or Below,Employed,"$23,845.00 "
GS44464,California,Suburban,1,Married,High School or Below,Employed,"$82,477.00 "
IF30418,California,Rural,1,Single,Master,Employed,"$34,990.00 "
RZ13254,Nevada,Suburban,1,Single,Bachelor,Unemployed,NILL
UO95739,Oregon,Urban,0,Divorced,College,Employed,"$54,704.00 "
TM13955,Washington,Urban,0,Married,Master,Unemployed,NILL
ZE82255,California,Suburban,1,Married,College,Employed,"$74,640.00 "
QK23742,California,Suburban,1,Single,College,Unemployed,NILL
MN81810,California,Suburban,1,Single,High School or Below,Employed,"$76,638.00 "
JF36291,California,Suburban,0,Married,College,Retired,"$28,142.00 "
QE92747,Oregon,Suburban,1,Married,Bachelor,Employed,"$77,282.00 "
JO98946,Oregon,Suburban,0,Divorced,Bachelor,Employed,"$31,796.00 "
BR28896,Nevada,Urban,0,Single,High School or Below,Employed,"$64,706.00 "
AX10148,California,Suburban,1,Married,Bachelor,Unemployed,NILL
DM22923,Oregon,Suburban,0,Single,Bachelor,Disabled,"$27,398.00 "
BQ51587,California,Suburban,1,Single,College,Unemployed,NILL
KG57925,California,Suburban,0,Married,Bachelor,Employed,"$41,842.00 "
BM55732,Nevada,Suburban,1,Married,High School or Below,Employed,"$74,460.00 "
XX53620,Oregon,Rural,1,Married,Bachelor,Employed,"$80,590.00 "
VK94354,Oregon,Rural,0,Married,Master,Unemployed,NILL
QW44027,Oregon,Suburban,0,Married,College,Employed,"$89,384.00 "
IJ26642,Nevada,Urban,1,Married,Bachelor,Employed,"$35,625.00 "
XV76553,Oregon,Rural,0,Married,High School or Below,Employed,"$74,935.00 "
BS95225,California,Suburban,0,Single,College,Medical Leave,"$14,151.00 "
RT36566,California,Suburban,1,Divorced,Bachelor,Employed,"$31,006.00 "
ND29059,Oregon,Urban,0,Married,Bachelor,Employed,"$78,011.00 "
FX12602,Oregon,Rural,0,Divorced,High School or Below,Employed,"$51,352.00 "
PP64004,Nevada,Suburban,1,Married,Bachelor,Disabled,"$20,369.00 "
YJ24476,Nevada,Suburban,1,Married,Bachelor,Medical Leave,"$14,665.00 "
CW85845,California,Urban,1,Married,High School or Below,Employed,"$25,151.00 "
FM61329,California,Suburban,0,Married,College,Employed,"$50,144.00 "
IC11062,Nevada,Suburban,1,Married,High School or Below,Employed,"$37,995.00 "
SZ35936,Oregon,Suburban,1,Married,High School or Below,Disabled,"$18,495.00 "
QH46481,Washington,Suburban,1,Single,High School or Below,Unemployed,NILL
RL28880,Nevada,Suburban,1,Divorced,Bachelor,Employed,"$69,959.00 "
FX67699,Oregon,Suburban,1,Single,High School or Below,Unemployed,NILL
NL74789,California,Suburban,1,Single,Bachelor,Unemployed,NILL
MI95708,Arizona,Suburban,1,Married,High School or Below,Retired,"$15,083.00 "
PM76175,Oregon,Suburban,1,Married,Bachelor,Employed,"$49,721.00 "
YG38576,Arizona,Suburban,0,Married,College,Medical Leave,"$21,594.00 "
TJ51874,Washington,Suburban,0,Married,High School or Below,Medical Leave,"$13,908.00 "
KV99077,Nevada,Suburban,0,Divorced,College,Employed,"$43,906.00 "
AU46604,California,Suburban,0,Single,Bachelor,Unemployed,NILL
QV24282,California,Urban,1,Single,Bachelor,Employed,"$43,879.00 "
GV45403,Arizona,Suburban,0,Divorced,Bachelor,Unemployed,NILL
AI16519,Nevada,Suburban,0,Married,High School or Below,Unemployed,NILL
TE35954,Arizona,Suburban,0,Single,College,Employed,"$56,342.00 "
EU21305,Arizona,Suburban,0,Divorced,College,Employed,"$56,172.00 "
PS92059,California,Rural,1,Married,Doctor,Employed,"$44,190.00 "
SY29553,Oregon,Suburban,1,Married,High School or Below,Unemployed,NILL
LL55780,Oregon,Suburban,1,Single,High School or Below,Unemployed,NILL
RT65829,Oregon,Suburban,0,Married,Bachelor,Employed,"$36,692.00 "
YO23637,Washington,Suburban,0,Single,College,Unemployed,NILL
OP52966,Arizona,Suburban,0,Married,High School or Below,Employed,"$44,279.00 "
FR15853,Nevada,Suburban,0,Married,High School or Below,Employed,"$44,368.00 "
XN18885,Oregon,Suburban,0,Married,High School or Below,Employed,"$44,788.00 "
FW53453,California,Urban,1,Married,Master,Employed,"$36,094.00 "
XF99212,Arizona,Suburban,0,Married,College,Employed,"$57,564.00 "
DF49110,Oregon,Urban,0,Married,Doctor,Employed,"$89,420.00 "
JU47573,California,Suburban,1,Single,Bachelor,Unemployed,NILL
ST96866,Washington,Suburban,0,Married,Bachelor,Unemployed,NILL
OU99581,California,Rural,0,Married,Bachelor,Employed,"$49,945.00 "
IL40123,Nevada,Suburban,1,Married,College,Employed,"$83,640.00 "
UO40192,Nevada,Urban,0,Married,High School or Below,Employed,"$79,619.00 "
NS92256,Oregon,Rural,1,Married,Master,Employed,"$33,032.00 "
YM88338,California,Suburban,1,Married,Bachelor,Employed,"$58,580.00 "
BY54111,Oregon,Suburban,0,Married,High School or Below,Disabled,"$21,159.00 "
XS17260,Oregon,Suburban,0,Married,College,Employed,"$88,340.00 "
GQ17441,Nevada,Suburban,0,Single,High School or Below,Unemployed,NILL
QF17381,Arizona,Suburban,1,Married,Bachelor,Unemployed,NILL
PB16956,Oregon,Urban,1,Married,College,Employed,"$51,001.00 "
ZL82075,Nevada,Suburban,0,Married,Master,Employed,"$56,005.00 "
FL96333,Nevada,Urban,0,Married,College,Employed,"$73,945.00 "
RH70599,Arizona,Rural,0,Married,Bachelor,Employed,"$40,506.00 "
JK35644,Oregon,Urban,0,Single,Master,Disabled,"$11,607.00 "
BV55014,Oregon,Suburban,0,Single,Bachelor,Employed,"$24,445.00 "
QO89177,California,Suburban,0,Divorced,College,Employed,"$50,234.00 "
MN62189,California,Suburban,1,Divorced,High School or Below,Medical Leave,"$17,331.00 "
TV20901,California,Suburban,1,Married,College,Employed,"$76,381.00 "
ZD65365,Oregon,Suburban,1,Married,College,Employed,"$28,204.00 "
DX31066,Washington,Rural,1,Married,College,Employed,"$94,041.00 "
DY30071,Oregon,Rural,0,Married,Bachelor,Employed,"$69,387.00 "
ST59524,Oregon,Suburban,0,Married,College,Unemployed,NILL
JH36501,Arizona,Urban,0,Single,Doctor,Employed,"$97,673.00 "
IX60941,Oregon,Suburban,0,Married,College,Medical Leave,"$20,978.00 "
KU13616,California,Suburban,1,Divorced,Bachelor,Disabled,"$11,885.00 "
HN89408,California,Suburban,0,Single,College,Unemployed,NILL
RF72106,Washington,Suburban,0,Single,College,Unemployed,NILL
DY38083,California,Rural,0,Married,Bachelor,Employed,"$82,664.00 "
UD99460,Washington,Suburban,0,Single,Bachelor,Employed,"$67,772.00 "
UC34044,California,Suburban,1,Married,College,Employed,"$56,701.00 "
BX94438,California,Suburban,1,Married,High School or Below,Unemployed,NILL
WE11250,Washington,Rural,1,Married,College,Employed,"$60,282.00 "
RE29039,California,Suburban,1,Married,High School or Below,Medical Leave,"$27,558.00 "
HS94778,Oregon,Urban,1,Married,College,Employed,"$32,214.00 "
JD82896,California,Suburban,1,Single,High School or Below,Unemployed,NILL
HS74723,Arizona,Suburban,1,Married,College,Employed,"$80,969.00 "
ZK71157,California,Urban,1,Single,Bachelor,Employed,"$40,833.00 "
XR74007,California,Rural,1,Married,Bachelor,Employed,"$62,863.00 "
LI31082,California,Urban,1,Married,Bachelor,Employed,"$73,054.00 "
PC23709,California,Rural,1,Single,Bachelor,Employed,"$74,905.00 "
ZW84453,Arizona,Rural,1,Married,Bachelor,Unemployed,NILL
ZL73902,Nevada,Suburban,1,Divorced,Bachelor,Employed,"$25,820.00 "
JS36743,California,Suburban,0,Single,Bachelor,Employed,"$54,753.00 "
NK71023,Nevada,Suburban,0,Single,Bachelor,Employed,"$67,890.00 "
CM88932,Oregon,Rural,1,Married,Master,Employed,"$58,557.00 "
WM19967,California,Urban,1,Married,College,Employed,"$63,755.00 "
OI39301,California,Suburban,1,Single,High School or Below,Unemployed,NILL
RN48574,California,Suburban,1,Divorced,College,Retired,"$18,577.00 "
QD17769,Oregon,Rural,0,Married,High School or Below,Employed,"$75,740.00 "
AP95078,Oregon,Suburban,0,Married,Bachelor,Employed,"$37,229.00 "
UR40795,Oregon,Suburban,0,Married,High School or Below,Medical Leave,"$27,849.00 "
HK84372,California,Suburban,0,Single,High School or Below,Unemployed,NILL
QH52104,California,Suburban,0,Single,Master,Unemployed,NILL
WB38524,California,Suburban,0,Married,High School or Below,Employed,"$46,131.00 "
BQ88033,Oregon,Rural,0,Married,College,Employed,"$82,554.00 "
YS74016,California,Suburban,0,Married,Bachelor,Unemployed,NILL
OI44122,California,Suburban,0,Married,Bachelor,Employed,"$45,600.00 "
SE62920,California,Rural,0,Married,Bachelor,Employed,"$63,909.00 "
KI17749,Oregon,Urban,1,Married,High School or Below,Disabled,"$24,823.00 "
ZN86559,California,Suburban,1,Married,Bachelor,Unemployed,NILL
RS66246,California,Suburban,1,Single,High School or Below,Unemployed,NILL
AH97088,Nevada,Rural,0,Divorced,High School or Below,Employed,"$84,417.00 "
TQ13499,Arizona,Suburban,0,Married,College,Employed,"$69,833.00 "
QW87316,Oregon,Urban,1,Divorced,College,Employed,"$39,035.00 "
PM27367,California,Rural,1,Single,Master,Employed,"$73,570.00 "
WS82822,Oregon,Urban,1,Divorced,College,Employed,"$41,662.00 "
JX14364,Oregon,Suburban,0,Married,College,Employed,"$39,778.00 "
WM95454,California,Suburban,1,Divorced,Bachelor,Retired,"$23,376.00 "
GI89160,California,Suburban,1,Married,Bachelor,Employed,"$56,516.00 "
RO89785,Oregon,Suburban,0,Married,College,Medical Leave,"$20,978.00 "
XW63353,Oregon,Suburban,0,Married,High School or Below,Employed,"$56,980.00 "
RA14734,Arizona,Urban,1,Married,High School or Below,Employed,"$64,125.00 "
FG69718,California,Suburban,1,Single,High School or Below,Unemployed,NILL
WC66749,Oregon,Suburban,1,Divorced,College,Disabled,"$12,613.00 "
QA85890,Arizona,Suburban,1,Single,High School or Below,Unemployed,NILL
TP51897,California,Suburban,1,Married,College,Employed,"$36,843.00 "
DJ71217,Washington,Suburban,0,Single,College,Unemployed,NILL
SH51981,Washington,Suburban,0,Divorced,College,Employed,"$70,301.00 "
FL85008,Oregon,Suburban,1,Married,High School or Below,Disabled,"$11,432.00 "
KB58189,Oregon,Urban,1,Married,College,Employed,"$69,230.00 "
OQ45659,Arizona,Suburban,1,Married,College,Employed,"$45,431.00 "
NM44679,California,Suburban,0,Married,College,Unemployed,NILL
BS90503,Washington,Rural,1,Married,Bachelor,Employed,"$86,640.00 "
FM46980,Arizona,Suburban,0,Married,College,Employed,"$41,770.00 "
MT23134,Oregon,Suburban,0,Married,High School or Below,Unemployed,NILL
KK30016,Nevada,Suburban,0,Divorced,Master,Employed,"$27,722.00 "
GZ22403,Oregon,Suburban,0,Married,High School or Below,Unemployed,NILL
ME44353,Oregon,Urban,1,Married,College,Employed,"$32,848.00 "
DZ62350,California,Suburban,0,Divorced,High School or Below,Employed,"$24,744.00 "
MP48946,California,Rural,1,Married,High School or Below,Employed,"$72,021.00 "
DF40318,Oregon,Suburban,0,Married,Master,Employed,"$79,751.00 "
UW68708,California,Suburban,1,Single,Bachelor,Unemployed,NILL
QA50777,Oregon,Suburban,1,Married,Bachelor,Medical Leave,"$23,675.00 "
KC69320,Arizona,Suburban,1,Single,Bachelor,Employed,"$28,582.00 "
JS90115,Nevada,Rural,1,Divorced,High School or Below,Employed,"$64,559.00 "
QC30857,Nevada,Urban,1,Married,College,Employed,"$45,768.00 "
VR18539,Washington,Urban,0,Single,College,Employed,"$44,843.00 "
IY37465,Arizona,Suburban,0,Married,Bachelor,Employed,"$25,632.00 "
WI65397,Oregon,Rural,1,Divorced,Bachelor,Employed,"$36,084.00 "
US90854,Oregon,Urban,0,Single,Bachelor,Employed,"$20,742.00 "
EU78163,California,Suburban,1,Married,College,Disabled,"$20,181.00 "
VY84895,Nevada,Suburban,1,Single,High School or Below,Unemployed,NILL
ZN18884,California,Suburban,0,Single,Bachelor,Unemployed,NILL
NE85389,Oregon,Suburban,1,Married,High School or Below,Unemployed,NILL
BU70181,Arizona,Rural,0,Divorced,Master,Employed,"$88,997.00 "
LU49168,Arizona,Suburban,0,Married,High School or Below,Unemployed,NILL
AM88377,California,Suburban,1,Married,Bachelor,Retired,"$10,180.00 "
NG15940,California,Suburban,0,Single,High School or Below,Unemployed,NILL
RW54189,California,Suburban,0,Married,Bachelor,Employed,"$23,504.00 "
SK67821,Oregon,Rural,1,Married,Bachelor,Employed,"$37,260.00 "
PW65305,California,Urban,0,Married,College,Employed,"$91,580.00 "
VW65429,Arizona,Urban,0,Married,High School or Below,Employed,"$37,308.00 "
SB41594,California,Suburban,0,Married,College,Employed,"$26,691.00 "
SD61306,Arizona,Rural,0,Married,High School or Below,Employed,"$60,861.00 "
TA77711,Oregon,Suburban,0,Married,College,Employed,"$31,354.00 "
XE22944,Arizona,Suburban,1,Divorced,Bachelor,Disabled,"$12,261.00 "
FZ30935,Oregon,Suburban,0,Married,College,Employed,"$32,627.00 "
DX65548,Arizona,Suburban,1,Divorced,College,Employed,"$38,713.00 "
QT39597,Arizona,Urban,0,Married,High School or Below,Employed,"$26,242.00 "
DI45039,California,Rural,1,Married,College,Employed,"$58,705.00 "
FT24768,California,Urban,0,Married,Bachelor,Employed,"$60,188.00 "
HW85007,Oregon,Rural,0,Divorced,Bachelor,Employed,"$64,744.00 "
UM45563,Washington,Rural,0,Single,Bachelor,Employed,"$68,798.00 "
IF38438,Arizona,Rural,1,Married,High School or Below,Employed,"$44,695.00 "
QC28119,Oregon,Urban,0,Married,High School or Below,Employed,"$90,043.00 "
BY78730,Oregon,Urban,1,Single,High School or Below,Employed,"$52,583.00 "
TD78032,Washington,Suburban,0,Single,High School or Below,Unemployed,NILL
OR40060,Arizona,Rural,0,Married,Bachelor,Employed,"$70,410.00 "
NY24020,Arizona,Urban,0,Divorced,High School or Below,Employed,"$82,189.00 "
MJ54807,Nevada,Suburban,0,Married,Bachelor,Retired,"$22,828.00 "
TW81986,Arizona,Urban,1,Married,Bachelor,Employed,"$51,721.00 "
HZ98935,Washington,Suburban,1,Single,Bachelor,Unemployed,NILL
BW25236,Arizona,Urban,0,Married,College,Employed,"$72,215.00 "
XD29421,Oregon,Suburban,0,Married,High School or Below,Employed,"$48,115.00 "
KP97208,Oregon,Urban,1,Married,College,Employed,"$94,846.00 "
MK15785,Nevada,Suburban,0,Married,Master,Employed,"$48,015.00 "
DG33206,Washington,Urban,1,Married,Doctor,Employed,"$41,854.00 "
GB59748,Arizona,Urban,1,Married,College,Employed,"$49,419.00 "
JU93290,Arizona,Suburban,1,Divorced,College,Medical Leave,"$21,708.00 "
HH55884,Arizona,Suburban,0,Single,College,Disabled,"$10,275.00 "
PL88841,Arizona,Suburban,0,Married,Bachelor,Unemployed,NILL
DK92504,Arizona,Suburban,0,Married,High School or Below,Employed,"$54,726.00 "
UR36951,Oregon,Suburban,0,Single,Bachelor,Employed,"$82,166.00 "
XR70252,California,Suburban,1,Married,High School or Below,Unemployed,NILL
TH69908,Washington,Rural,1,Married,College,Employed,"$27,228.00 "
DF74270,Nevada,Rural,0,Married,Bachelor,Employed,"$80,321.00 "
UV57184,California,Urban,1,Married,Bachelor,Employed,"$97,849.00 "
EB72669,California,Suburban,0,Single,Bachelor,Unemployed,NILL
FD21881,Oregon,Suburban,0,Divorced,College,Employed,"$77,912.00 "
KE35335,Washington,Urban,1,Married,College,Employed,"$75,333.00 "
QC87108,Oregon,Suburban,1,Single,College,Employed,"$49,665.00 "
LE96510,Oregon,Suburban,1,Married,High School or Below,Unemployed,NILL
CO23919,Oregon,Rural,1,Single,Bachelor,Employed,"$90,607.00 "
RT22532,Arizona,Suburban,0,Married,Bachelor,Disabled,"$18,375.00 "
DC91024,Oregon,Suburban,0,Single,Bachelor,Unemployed,NILL
KI70852,Nevada,Suburban,1,Single,Bachelor,Unemployed,NILL
OT53330,Arizona,Suburban,1,Single,Bachelor,Employed,"$34,837.00 "
DO20853,Oregon,Suburban,1,Married,High School or Below,Disabled,"$14,254.00 "
SC43870,California,Suburban,0,Single,Bachelor,Unemployed,NILL
PK52952,Arizona,Suburban,0,Single,Doctor,Employed,"$28,224.00 "
WA84789,Washington,Suburban,1,Married,Bachelor,Employed,"$75,313.00 "
WB68229,Arizona,Suburban,1,Married,Bachelor,Employed,"$21,033.00 "
KA95976,California,Urban,1,Married,High School or Below,Employed,"$80,550.00 "
UQ19505,Oregon,Rural,1,Married,College,Employed,"$39,075.00 "
AS97690,Arizona,Suburban,0,Married,College,Employed,"$54,483.00 "
WV66165,Oregon,Rural,1,Single,High School or Below,Employed,"$84,811.00 "
LJ15849,Arizona,Rural,1,Married,Master,Employed,"$58,557.00 "
UI64281,Nevada,Rural,1,Married,Master,Medical Leave,"$20,832.00 "
MK52197,Nevada,Suburban,1,Married,Master,Unemployed,NILL
HP55853,California,Suburban,0,Single,College,Employed,"$49,078.00 "
QT61438,Oregon,Suburban,0,Married,Master,Employed,"$38,795.00 "
UI57491,California,Suburban,0,Married,Bachelor,Unemployed,NILL
